state,elctn_d,jrsdct_,cnty_nm,prcnct_,mncplty,name,address,In_Ohio,moved_or_closed,GEOID,pop_change,bg_pct_nonwhite,bg_population,Total,county_name
OH,2012-11-06,county,STARK,76-P-ALU,EAST SPARTA,EAST SPARTA FIRE STATION,"6199 DUEBER AVE SW, EAST SPARTA, OH, 44626",1,0,391517149013,0.9710017574692443,0,1105,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ALW,EAST SPARTA,PIKE TOWNSHIP HALL,"7134 EAST SPARTA AVE SE, EAST SPARTA, OH, 44626",1,0,391517149011,0.7631160572337043,0,960,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ALY,EAST SPARTA,EAST SPARTA COMMUNITY BLDG,"9516 CHESTNUT AVE SE, EAST SPARTA, OH, 44626",1,0,391517149012,1.1681985294117647,0.00944138473642797,1271,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMA,CANTON,FAITH COMMUNITY CHURCH,"4301 CLEVELAND AVE NW, CANTON, OH, 44709",1,0,391517117005,1.1323119777158774,0.23862238622386223,813,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMD,CANTON,GRACE BAPTIST CHURCH,"5050 MIDDLEBRANCH AVE NE, CANTON, OH, 44705",1,0,391517123002,1.0530093870789619,0.03513371788148922,1907,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AME,CANTON,CITY OF HOPE,"4120 MARTINDALE RD NE, CANTON, OH, 44705",1,1,391517123002,1.0530093870789619,0.03513371788148922,1907,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMF,CANTON,NORTHWEST CHURCH OF CHRIST,"3904 38TH ST NW, CANTON, OH, 44718",1,0,391517115024,0.7897503285151117,0.09484193011647256,601,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMG,CANTON,TRINITY UNITED CHURCH OF CHRIST,"3909 BLACKBURN RD NW, CANTON, OH, 44718",1,0,391517115024,0.7897503285151117,0.09484193011647256,601,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMI,NORTH CANTON,HOLY CROSS LUTHERAN CHURCH,"7707 MARKET AVE NW, NORTH CANTON, OH, 44721",1,0,391517111211,0.9343283582089552,0.06549520766773165,626,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMM,NORTH CANTON,GIRL SCOUTS-GREAT TRAIL COUNCIL,"1010 APPLEGROVE ST NW, NORTH CANTON, OH, 44720",1,0,391517119004,1.1330434782608696,0.01151189562547971,1303,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMR,CANTON,EMERITUS AT CANTON,"4550 HILLS AND DALES RD NW, CANTON, OH, 44708",1,0,391517115013,1.0759027266028003,0.08150684931506846,1460,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMT,NORTH CANTON,HIGH MILL CHURCH OF THE RESURRECTION,"1920 SCHNEIDER ST NE, NORTH CANTON, OH, 44721",1,0,391517122021,1.117117117117117,0.1727504244482173,2356,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMV,CANTON,OHIO DEPT. OF TRANSPORTATION,"4505 ATLANTIC BLVD NE, CANTON, OH, 44705",1,0,391517124003,0.926729986431479,0.08455344070278181,2732,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMX,NORTH CANTON,PLAIN TOWNSHIP DIAMOND SPORTS COMPLEX,"2782 DIAMOND ST NE, NORTH CANTON, OH, 44721",1,0,391517121023,0.9566137566137566,0.15210176991150437,1808,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AMZ,NORTH CANTON,GRACE UNITED METHODIST CHURCH,"1720 SCHNEIDER RD NW, NORTH CANTON, OH, 44720",1,0,391517118002,0.9217791411042945,0,601,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANB,NORTH CANTON,PLAIN TOWNSHIP HALL,"2600 EASTON ST NE, NORTH CANTON, OH, 44721",1,0,391517123003,1.5096359743040686,0.20709219858156025,2115,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANH,CANTON,MARTINDALE CHRISTIAN FELLOWSHIP,"3545 MARTINDALE RD NE, CANTON, OH, 44714",1,0,391517123001,0.8381790359602143,0.14742126882701967,2191,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANM,MAGNOLIA,MAGNOLIA VILLAGE HALL,"328 MAIN ST, MAGNOLIA, OH, 44643",1,1,391517149024,1.2489829129373475,0.02410423452768728,1535,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANO,WAYNESBURG,SANDY TOWNSHIP FIRE STATION,"8285 WAYNESBURG DR SE, WAYNESBURG, OH, 44688",1,0,391517149021,0.8341855368882396,0.05429071803852892,1142,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANP,BEACH CITY,SUGARCREEK TOWNSHIP OFFICE,"12812 NAVARRE RD SW, BEACH CITY, OH, 44608",1,0,391517148014,0.9694467382328654,0.01873935264054516,1174,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANQ,NAVARRE,JUSTUS UNITED METHODIST CHURCH,"11771 NAVARRE RD SW, NAVARRE, OH, 44662",1,0,391517148011,0.6968973747016707,0.02534246575342469,1460,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANT,BEACH CITY,VILLAGE OF BEACH CITY FIRE DEPARTMENT,"302 N CHURCH AVE, BEACH CITY, OH, 44608",1,0,391517148015,1.0666666666666667,0.02142857142857146,560,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANU,BREWSTER,FAITH UNITED CHURCH OF CHRIST,"215 SUPERIOR ST, BREWSTER, OH, 44613",1,1,391517148011,0.6968973747016707,0.02534246575342469,1460,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANV,BREWSTER,BREWSTER FIRE STATION (MEETING RM.),"302 S WABASH AVE, BREWSTER, OH, 44613",1,0,391517148011,0.6968973747016707,0.02534246575342469,1460,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANW,WILMOT,WILMOT VILLAGE HALL,"207 MASSILLON ST, WILMOT, OH, 44689",1,0,391517148013,1.3236714975845412,0,822,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANX,MASSILLON,TUSLAW HIGH SCHOOL (WELLNESS ROOM),"1847 MANCHESTER AVE NW, MASSILLON, OH, 44647",1,0,391517147023,0.8528252299605782,0.06240369799691836,1298,3262,Stark County
OH,2012-11-06,county,STARK,76-P-ANY,MASSILLON,HOLY TRINITY LUTHERAN CHURCH,"4275 W LINCOLN WAY, MASSILLON, OH, 44647",1,0,391517147012,1.0647036032545525,0.01055312954876275,2748,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AOB,MASSILLON,PIGEON RUN NEWCOMBER CHAPEL UMC,"11789 SARBAUGH ST SW, MASSILLON, OH, 44646",1,0,391517147021,1.1985714285714286,0.0035756853396901,839,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AOH,ALLIANCE,WASHINGTON TWP ADMIN BLDG,"5789 BEECHWOOD AVE NE, ALLIANCE, OH, 44601",1,0,391517128003,1.061074319352465,0.00485436893203883,1442,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AOI,ALLIANCE,BEECHWOOD CHRISTIAN CHURCH,"12950 EASTON ST NE, ALLIANCE, OH, 44601",1,0,391517128001,0.9867021276595744,0.15543575920934416,1113,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AOJ,ALLIANCE,FIRST CHRISTIAN CHURCH,"1141 W BEECH ST, ALLIANCE, OH, 44601",1,0,391517106001,1.0361570247933884,0.090727816550349,2006,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AOQ,MASSILLON,MEALS ON WHEELS OF STARK & WAYNE CTY,"2363 NAVE RD SE, MASSILLON, OH, 44646",1,1,391517144001,1.1273268801191363,0.20508586525759576,3028,3262,Stark County
OH,2012-11-06,county,STARK,76-P-AOT,MASSILLON,WESLEY UNITED METHODIST CHURCH,"1600 W MAIN AVE, MASSILLON, OH, 44647",1,1,391517139001,1.072562358276644,0.19591261451726572,1419,3262,Stark County
OH,2012-11-06,county,SUMMIT,77AAA,AKRON,TRINITY UNITED CH OF CHRIST,"915 N MAIN ST, AKRON, OH, 44310",1,0,391535076003,0.8591715976331361,0.4986225895316805,726,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AAC,AKRON,ST ANTHONY SCHOOL,"80 E YORK ST, AKRON, OH, 44310",1,0,391535022001,0.7797356828193832,0.6303470540758676,1239,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AAE,AKRON,PATTERSON PK COMMUNITY CENTER,"800 PATTERSON AVE, AKRON, OH, 44310",1,1,391535021012,1.095043201455207,0.5614617940199336,2408,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AAF,AKRON,HIGHLAND SQUARE BRANCH LIBRARY,"807 W MARKET ST, AKRON, OH, 44303",1,0,391535073003,0.891970802919708,0.11292962356792148,611,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AAG,AKRON,OLD PORTAGE MASONIC TEMPLE,"1589 AKRON PENINSULA RD, AKRON, OH, 44313",1,0,391535080001,0.8685999093792478,0.3437663015127804,1917,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AAP,AKRON,NORTHWEST FAMILY REC CTR,"1730 SHATTO AVE, AKRON, OH, 44313",1,0,391535071012,1.445320197044335,0.5282890252215405,1467,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AAR,AKRON,JENNINGS COMM LEARNING CTR,"227 E TALLMADGE AVE, AKRON, OH, 44310",1,1,391535021012,1.095043201455207,0.5614617940199336,2408,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ABE,AKRON,INFOCISION STADIUM/UNIV OF AK,"375 E EXCHANGE ST 5TH FL, AKRON, OH, 44325",1,1,391535089002,0.9831019915509958,0.2412523020257827,1629,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ABH,AKRON,COTTER HOUSE,"50 COTTER AVE, AKRON, OH, 44305",1,0,391535090001,0.8307692307692308,0.5425925925925925,540,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ABI,AKRON,CHAPEL HILL TOWERS,"1111 INDEPENDENCE AVE, AKRON, OH, 44310",1,1,391535021022,1.0682961897915169,0.553835800807537,1486,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ABK,AKRON,EASTWOOD CHURCH OF TH BRETHREN,"581 DARROW RD, AKRON, OH, 44305",1,1,391535027002,0.9657184536834428,0.02719033232628398,1324,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ABL,AKRON,NORTH HIGH SCHOOL,"985 GORGE BLVD, AKRON, OH, 44310",1,0,391535021012,1.095043201455207,0.5614617940199336,2408,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ABN,AKRON,BETTES ELEMENTARY SCHOOL,"1333 BETANA AVE, AKRON, OH, 44310",1,1,391535021021,1.0968068930562596,0.5203327171903882,2164,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ABW,AKRON,ODOM BRANCH LIBRARY,"600 VERNON ODOM BLVD, AKRON, OH, 44307",1,0,391535018001,1.2144549763033174,0.9570731707317072,1025,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ABX,AKRON,SUMMIT LAKE COMMUNITY CENTER,"380 W CROSIER ST, AKRON, OH, 44311",1,0,391535053003,0.9546979865771812,0.664323374340949,569,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ABY,AKRON,FOWLER APARTMENTS,"65 BYERS AVE, AKRON, OH, 44302",1,0,391535066002,0.8056603773584906,0.5070257611241218,854,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACA,AKRON,BALCH STREET COMMUNITY CENTER,"220 S BALCH ST, AKRON, OH, 44302",1,0,391535066003,0.9286775631500743,0.444,1250,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACB,AKRON,BELCHER APARTMENTS,"400 LOCUST ST, AKRON, OH, 44307",1,1,391535068001,1.0936329588014981,0.5198630136986302,1460,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACC,AKRON,CENTENARY UNITED METHODIST CH,"1310 SUPERIOR AVE, AKRON, OH, 44307",1,0,391535088003,1.0390015600624025,1,666,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACE,AKRON,SAFERSTEIN TOWERS II,"585 DIAGONAL RD, AKRON, OH, 44320",1,0,391535086002,1.0333692142088267,0.8354166666666667,960,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACG,AKRON,HELEN ARNOLD CLC,"450 VERNON ODOM BLVD, AKRON, OH, 44307",1,0,391535018001,1.2144549763033174,0.9570731707317072,1025,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACH,AKRON,CALLIS TOWER,"730 CALLIS DR, AKRON, OH, 44311",1,0,391535019001,1.1569400630914826,0.847307430129516,1467,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACO,AKRON,SCHUMACHER CLC,"1020 HARTFORD AVE, AKRON, OH, 44320",1,0,391535088001,0.9528061224489796,1,747,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACR,AKRON,MAPLE VALLEY BRANCH LIBRARY,"1187 COPLEY RD, AKRON, OH, 44320",1,0,391535086001,0.7888198757763976,0.9261811023622047,1016,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACT,AKRON,RANKIN ELEMENTARY SCHOOL,"415 STORER AVE, AKRON, OH, 44320",1,1,391535065002,1.1377899045020463,0.9616306954436452,834,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACV,AKRON,ST JOHN CME CHURCH,"1233 S HAWKINS AVE, AKRON, OH, 44320",1,1,391535088006,0.9071504802561366,0.92,850,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACW,AKRON,MOUNTAIN OF THE LORD CHURCH,"1477 COPLEY RD, AKRON, OH, 44320",1,1,391535088004,0.857653791130186,0.9424520433694744,1199,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ACY,AKRON,PERKINS MIDDLE SCHOOL,"630 MULL AVE, AKRON, OH, 44313",1,0,391535061001,0.793691389599318,0.40494092373791624,931,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ADO,AKRON,JOY PARK COMMUNITY CENTER,"825 FULLER ST, AKRON, OH, 44306",1,0,391535035001,0.8773987206823027,0.724179829890644,823,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ADP,AKRON,MILLER AVE UNITED CH OF CHRIST,"1095 EDISON AVE, AKRON, OH, 44301",1,1,391535053002,0.976027397260274,0.7859649122807018,570,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ADQ,AKRON,MT LEBANON BAPTIST CHURCH,"180 EDWARD AVE, AKRON, OH, 44310",1,1,391535075005,1.0962962962962963,0.4211711711711712,444,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ADS,AKRON,MT ZION BAPTIST CHURCH,"327 CUYAHOGA ST, AKRON, OH, 44310",1,1,391535074001,1.0807692307692307,0.5302491103202847,1124,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ADT,AKRON,ARLINGTON CHURCH OF GOD,"539 S ARLINGTON ST, AKRON, OH, 44306",1,0,391535034001,1.1121143717080513,0.8152909336941814,1478,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AEF,AKRON,ELLET HIGH SCHOOL,"309 WOOLF AVE, AKRON, OH, 44312",1,0,391535037025,0.9772196261682243,0.02988643156007175,1673,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AEG,AKRON,WEDGEWOOD UMC,"2350 WEDGEWOOD DR, AKRON, OH, 44312",1,0,391535037014,0.8213568847852268,0.07184750733137835,2046,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AEH,AKRON,GOODYEAR MEMORIAL PAVILION,"2077 NEWTON ST, AKRON, OH, 44305",1,0,391535027004,1.1734939759036145,0.3696098562628337,974,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AEJ,AKRON,BETTY JANE CMNTY LEARNING CTR,"444 DARROW RD, AKRON, OH, 44305",1,1,391535027004,1.1734939759036145,0.3696098562628337,974,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AEL,AKRON,NORTH SPRINGFIELD PRESBY CH,"671 CANTON RD, AKRON, OH, 44312",1,1,391535037024,0.8849785407725322,0.09117361784675072,1031,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AEN,AKRON,UAW LOCAL #856,"1155 GEORGE WASHINGTON BL, AKRON, OH, 44312",1,0,391535038001,1.1026845637583893,0.1095556908094948,1643,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AEQ,AKRON,ELLET BRANCH LIBRARY,"2470 E MARKET ST, AKRON, OH, 44312",1,1,391535037013,0.8842504743833017,0.13197424892703857,932,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AEV,AKRON,ELLET COMMUNITY CENTER,"2449 WEDGEWOOD DR, AKRON, OH, 44312",1,0,391535037014,0.8213568847852268,0.07184750733137835,2046,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AFF,AKRON,FIRESTONE PARK PRESBYTERIAN CH,"275 S FIRESTONE BLVD, AKRON, OH, 44301",1,0,391535047004,1.3443526170798898,0.3924180327868853,976,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AFK,AKRON,FIRESTONE PARK COMMUNITY CTR,"1480 GIRARD ST, AKRON, OH, 44301",1,0,391535047004,1.3443526170798898,0.3924180327868853,976,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AFL,AKRON,GARFIELD HIGH SCHOOL,"435 N FIRESTONE BLVD, AKRON, OH, 44301",1,0,391535047003,0.9368836291913215,0.0736842105263158,475,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AFM,AKRON,SOUTH ARLINGTON UMC,"790 S ARLINGTON ST, AKRON, OH, 44306",1,0,391535033002,1.0717703349282297,0.5767857142857142,1120,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AFQ,AKRON,KENT MIDDLE SCHOOL,"1445 HAMMEL ST, AKRON, OH, 44306",1,0,391535033006,1.2629815745393635,0.6896551724137931,754,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AGH,AKRON,FAIRLAWN WEST UCC,"2095 W MARKET ST, AKRON, OH, 44313",1,0,391535071013,0.8807947019867549,0.07518796992481203,798,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AGP,AKRON,FIRST BAPTIST CHURCH OF AKRON,"1670 SHATTO AVE, AKRON, OH, 44313",1,0,391535071012,1.445320197044335,0.5282890252215405,1467,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AGS,AKRON,RESNICK COMM LEARNING CTR,"65 N MEADOWCROFT DR, AKRON, OH, 44313",1,0,391535071013,0.8807947019867549,0.07518796992481203,798,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AGZ,AKRON,CASE ELEMENTARY SCHOOL,"1393 WESTVALE AVE, AKRON, OH, 44313",1,1,391535072024,0.6681547619047619,0.13363028953229394,449,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AHA,AKRON,WOODLAND UNITED METHODIST CH,"444 N. HAWKINS AVE., AKRON, OH, 44313",1,0,391535071012,1.445320197044335,0.5282890252215405,1467,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AHB,AKRON,COMMUNITY OF CHRIST CHURCH,"1587 W EXCHANGE ST, AKRON, OH, 44313",1,1,391535061003,0.5660184237461617,0.15551537070524413,553,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AHJ,AKRON,PFEIFFER ELEMENTARY SCHOOL,"2081 9TH ST SW, AKRON, OH, 44314",1,0,391535055004,1.1295238095238096,0.2074198988195616,593,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AHK,AKRON,ROLLING ACRES ALLIANCE CHURCH,"2500 KINGSPORT WAY, AKRON, OH, 44314",1,1,391535083994,0.6250732278851787,0.5838800374882849,1067,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AHN,AKRON,SAM SALEM CLC,"1222 W WATERLOO RD, AKRON, OH, 44314",1,0,391535058005,0.9902319902319903,0.279901356350185,811,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AHO,AKRON,INNES MIDDLE SCHOOL,"1999 EAST AVE, AKRON, OH, 44314",1,0,391535054004,0.9581632653061225,0.05324813631522895,939,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AHP,AKRON,KENMORE BRANCH LIBRARY,"969 KENMORE BLVD, AKRON, OH, 44314",1,1,391535054003,1.4705882352941178,0.352,750,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AHR,AKRON,RIMER CLC,"2370 MANCHESTER RD, AKRON, OH, 44314",1,0,391535058001,1.5198135198135199,0.09355828220858896,652,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AIF,AKRON,RESERVOIR COMMUNITY CENTER,"1735 HILLSIDE TER, AKRON, OH, 44305",1,0,391535027005,2.150997150997151,0.0490066225165563,755,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AIH,AKRON,GOODYEAR BRANCH LIBRARY,"60 GOODYEAR BLVD, AKRON, OH, 44305",1,0,391535025002,1.0950226244343892,0.371900826446281,484,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AII,AKRON,GOODYEAR HTS PRESB CH ANNEX,"1405 MALASIA RD, AKRON, OH, 44305",1,1,391535026001,0.7137137137137137,0.33941093969144465,713,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AIM,AKRON,EAST HIGH CLC,"80 BRITTAIN RD, AKRON, OH, 44305",1,0,391535026003,0.7643207855973814,0.3554603854389722,467,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AJA,BARBERTON,ACTIVE ADULT CTR.-BARBERTON,"500 W HOPOCAN AVE, BARBERTON, OH, 44203",1,0,391535101002,0.6525096525096525,0.18934911242603547,507,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AJG,BARBERTON,BARBERTON CHRISTIAN CHURCH,"375 E TUSCARAWAS AVE, BARBERTON, OH, 44203",1,1,391535103015,1.189059500959693,0.22679580306698952,1239,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AJL,BARBERTON,VAN BUREN HOMES,"410 PASADENA PL, BARBERTON, OH, 44203",1,0,391535103012,0.9107303877366997,0.8138613861386139,1010,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AJM,BARBERTON,ALPETER APARTMENTS,"130 5TH ST SE, BARBERTON, OH, 44203",1,1,391535103014,0.6260032102728732,0.14230769230769236,780,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AJR,BARBERTON,SALVATION ARMY,"560 W WOOSTER RD, BARBERTON, OH, 44203",1,1,391535101002,0.6525096525096525,0.18934911242603547,507,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AJV,BARBERTON,RIVER OF LIFE CHURCH,"222 26TH ST NW, BARBERTON, OH, 44203",1,1,391535105004,1.0935374149659864,0.0964230171073095,1929,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AKA,BARBERTON,JOHNSON ELEMENTARY SCHOOL,"1340 AUBURN AVE, BARBERTON, OH, 44203",1,1,391535104004,0.7552356020942408,0.05199306759098787,577,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AKF,CUYAHOGA FALLS,QUIRK CULTURAL CENTER,"1201 GRANT AVE, CUYAHOGA FALLS, OH, 44223",1,0,391535202023,1.2,0.05555555555555558,936,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AKG,CUYAHOGA FALLS,YORKSHIRE WOODS,"1305 BUCKINGHAM GATE BLVD, CUYAHOGA FALLS, OH, 44221",1,0,391535201062,1.102122776821572,0.16553878188443516,1921,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AKJ,CUYAHOGA FALLS,CUYAHOGA FALLS CH OF CHRIST,"837 CHESTNUT BLVD, CUYAHOGA FALLS, OH, 44221",1,0,391535202024,0.8302180685358256,0,1066,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AKO,CUYAHOGA FALLS,SUTLIFF APARTMENTS,"1850 2ND ST, CUYAHOGA FALLS, OH, 44221",1,0,391535202021,1.143103448275862,0.07541478129713419,663,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AKV,CUYAHOGA FALLS,COMMUNITY OF BELIEVERS CHURCH,"2543 STATE RD, CUYAHOGA FALLS, OH, 44223",1,0,391535203023,0.9221288515406163,0.0376670716889429,1646,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ALA,CUYAHOGA FALLS,RICHARDSON ELEMENTARY SCHOOL,"2226 23RD ST, CUYAHOGA FALLS, OH, 44223",1,1,391535203012,0.6120789779326364,0.10436432637571158,527,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ALE,CUYAHOGA FALLS,ST LUKE LUTHERAN CHURCH,"2121 6TH ST, CUYAHOGA FALLS, OH, 44221",1,0,391535204003,0.7464387464387464,0,524,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ALF,CUYAHOGA FALLS,BOLICH MIDDLE SCHOOL,"2630 13TH ST, CUYAHOGA FALLS, OH, 44223",1,0,391535204006,1.0938511326860842,0.16568047337278102,676,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ALN,CUYAHOGA FALLS,LIONS PARK LODGE,"641 SILVER LAKE AVE, CUYAHOGA FALLS, OH, 44221",1,0,391535204001,1.117474302496329,0.14323258869908018,761,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ALO,CUYAHOGA FALLS,BROADMAN BAPTIST CHURCH,"350 E BATH RD, CUYAHOGA FALLS, OH, 44223",1,0,391535329024,1.0386002886002885,0.15699895797151786,2879,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ALV,CUYAHOGA FALLS,BAILEY ROAD CHRISTIAN CHURCH,"3200 BAILEY RD, CUYAHOGA FALLS, OH, 44221",1,0,391535205001,1.1643059490084986,0,822,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ALY,CUYAHOGA FALLS,UNITED PRESBY CH OF CUY FALLS,"2819 HUDSON DR, CUYAHOGA FALLS, OH, 44221",1,0,391535206001,1.2254901960784315,0.0936,1250,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AME,CUYAHOGA FALLS,SCHNEE LEARNING CENTER,"2222 ISSAQUAH ST, CUYAHOGA FALLS, OH, 44221",1,0,391535201051,0.7912706793382612,0.05382562277580072,2248,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AMH,CUYAHOGA FALLS,CUYAHOGA FALLS LIBRARY,"2015 3RD ST, CUYAHOGA FALLS, OH, 44221",1,1,391535204003,0.7464387464387464,0,524,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AMJ,STOW,WYOGA LAKE COMMONS,"4260 AMERICANA DR, STOW, OH, 44224",1,1,391535329023,1.9244402985074627,0.333979641299079,2063,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AMK,CUYAHOGA FALLS,WOODRIDGE PRIMARY SCHOOL,"3313 NORTHAMPTON RD, CUYAHOGA FALLS, OH, 44223",1,0,391535329021,1.0512569376428338,0.02236024844720496,3220,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AMM,PENINSULA,WOODRIDGE MIDDLE SCHOOL,"4451 QUICK RD, PENINSULA, OH, 44264",1,0,391535329023,1.9244402985074627,0.333979641299079,2063,3535,Summit County
OH,2012-11-06,county,SUMMIT,77AMS,FAIRLAWN,FAIRLAWN-KIWANIS COMMUNITY CTR,"3486 S SMITH RD, FAIRLAWN, OH, 44333",1,1,391535322026,0.901394422310757,0.02430939226519335,905,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ANE,MACEDONIA,UNITED METH CH OF MACEDONIA,"1280 E AURORA RD, MACEDONIA, OH, 44056",1,0,391535327011,1.2125763747454175,0.19798446357337815,4763,3535,Summit County
OH,2012-11-06,county,SUMMIT,77ANG,MACEDONIA,MACEDONIA FAMILY REC CENTER,"1494 E AURORA RD, MACEDONIA, OH, 44056",1,0,391535327011,1.2125763747454175,0.19798446357337815,4763,3535,Summit County
